chroma,centroid,bandwidth,zcr,energy,contrast,rolloff,pitch,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
0.33308797671682283,212.676905383951,124.4436113064925,0.022360777243589744,56.92958202790795,24.721849726652458,276.2419871794872,181.76359271717595,-571.1583774530302,60.60112021995847,56.00418001689244,48.819333844633256,39.68377153810561,29.354195083537686,18.611167624447518,8.17644043548308,-1.3466261752358109,-9.507455877653214,-16.020715771466293,-20.761775178115773,-23.74935840437783,bona-fide
0.26097958109331226,190.06821607091706,82.39357678027244,0.022147700471698114,93.1622753365948,24.346649498383005,221.84551886792454,215.0051205617715,-582.3109026283894,71.28454767423689,65.93811427953288,57.54217183499237,46.804465672654814,34.59675831477673,21.856835196405495,9.488580658023741,-1.7265817956261027,-11.196095244039013,-18.55378123417881,-23.666525712331325,-26.612896558991473,bona-fide
0.2726140239286464,183.7671332393325,62.809388066033925,0.021692288306451615,214.27671145472385,25.75752145284951,232.56048387096774,190.45620203538715,-582.9222348798136,71.02900542007464,65.68380765336136,57.30546680021599,46.61793033090852,34.504036443315705,21.90112333481454,9.698328812058653,-1.349820633481278,-10.683056262263483,-17.96339677496914,-23.07252990910648,-26.08431865696003,bona-fide
0.2519498101779079,200.67535088707612,52.2315904617068,0.02420981413398693,504.502174829615,25.565430672119582,231.10702614379085,254.56460151505252,-525.0117390933258,60.184279862325994,55.54482792299435,48.25527653105725,38.924688252714134,28.303610206295797,17.19996554720331,6.393267805221155,-3.4413593063560284,-11.789976540737635,-18.331530188275394,-22.942740148562823,-25.678611346647948,bona-fide
0.3099318505342132,196.7308059180605,47.06156430445071,0.02457028720045337,1120.9982200350971,26.39842274400419,237.12759067357513,242.75691056774,-513.617508261577,58.060104661992746,53.870504699408734,47.25144283609446,38.708009004231876,28.872170915859556,18.4395164613547,8.10282786344361,-1.5095927881049198,-9.884059328947908,-16.655328091538227,-21.62187010774025,-24.74294503242574,bona-fide
0.21873023439208586,198.96870178608782,44.711355336388785,0.024692222720286885,556.9513478788765,26.330579086962207,224.99359631147541,242.4963745335795,-543.0879038911812,63.52541504408086,58.65120518899069,50.990861438383405,41.18287898312661,30.01633679982205,18.343892858467804,6.992126662464572,-3.3191480760274716,-12.038854989302832,-18.821398132069394,-23.535664156648245,-26.247857765174164,bona-fide
0.24820777345124498,192.39837085038832,47.45637143891108,0.02318844379194631,489.723509147452,25.386394645582108,230.44253355704697,243.06401704299088,-536.5269622316866,62.97891206610022,58.20792599284865,50.70277576059646,41.07865851387183,30.09598269286814,18.577223918521803,7.321900390539189,-2.9692233543244986,-11.751718245999214,-18.671261759253934,-23.571984245282962,-26.481615389367676,bona-fide
0.274608720616276,190.63835972272375,90.40450334132447,0.019777907538659795,112.0946604771281,24.780626463186884,259.3427835051546,176.61567292184412,-577.1286083124063,75.53088899016083,69.46844961913988,60.16330867493263,48.49337061975797,35.372325208790805,21.754438411290632,8.615667865519006,-3.1710710524642365,-12.9689032826567,-20.414955760504167,-25.389767320774222,-27.990799660877997,bona-fide
0.26871668576870694,210.47551715309552,66.27430823216274,0.02557908442982456,222.91463963334158,25.182494735212316,245.33991228070175,263.7181441156976,-561.7397567968205,68.91611134453647,63.37978101221839,54.70878856087397,43.665447976739735,31.18425166029058,18.263443493902702,5.855510417717951,-5.228422104607456,-14.388394445514,-21.27254579767763,-25.77970150036727,-28.031465148149657,bona-fide
0.26775821753921686,199.4449880958309,52.49103974912168,0.024949692234848483,308.4578039482465,25.337988612090186,238.63636363636363,223.9320876736993,-558.7282540357168,68.96385176138139,63.42248739642212,54.762534679438886,43.76831936662268,31.393082212770146,18.64293220663969,6.462367933805054,-4.362171844014296,-13.268540973750781,-19.94876004943817,-24.342885067684655,-26.60288638221281,bona-fide
