chroma,centroid,bandwidth,zcr,energy,contrast,rolloff,pitch,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
0.31212360352332275,214.3765581896073,81.7620532801177,0.025173611111111112,0.6025363556578839,25.67489764549873,252.1081349206349,284.86885079112017,-811.3621188962377,65.26215879918398,59.73540548426891,51.16983228152989,40.422917366071246,28.497867248211108,16.39786857627427,4.99758301963385,-5.045283025577522,-13.32667778769865,-19.682565882531986,-24.137765863221702,-26.83700925961419,bona-fide
0.30124115904956056,173.71583363706753,87.62083054676853,0.018352004716981132,23.489519927658225,23.659897667492064,233.93278301886792,147.58177594846526,-627.716160880936,74.5877990140109,69.16363549322892,60.91578970973924,50.63713355763512,39.04155436670992,26.809006234908097,14.669628091188846,3.3573924798338854,-6.526238685204155,-14.592774101489203,-20.647223459586318,-24.647215285889942,bona-fide
0.38696206300203695,197.37517083765147,185.82415565846503,0.0157958984375,0.49527964738450153,20.803514661057967,269.53125,188.34520480949112,-768.7227104045239,92.6021380407984,79.74090273043223,71.5668080229043,60.35001133167069,47.95911873061248,34.58562397336571,21.269825578295247,8.60967330644474,-2.674935635673916,-12.14987208014943,-19.459446940619863,-24.4976517458145,bona-fide
0.3186955385395291,194.54058505346728,97.27996557743164,0.022886214717741934,1.092431384689415,23.49808407760254,222.78225806451613,306.15950597449233,-763.4874989748378,64.3813341735057,59.757637018646655,52.46745537528184,43.08594352968696,32.327687721936364,20.97124713933907,9.78102211357044,-0.5637028443289589,-9.524307941788939,-16.737485850538334,-22.02684354050127,-25.392682698554925,bona-fide
0.260087797750051,205.41634831408027,46.13100835932555,0.025466778956422017,3.32644113134261,25.97828096175425,231.22133027522935,284.64619382386746,-774.9855464305044,65.94318531810444,60.58863003243343,52.225493086781896,41.616332597897944,29.683989487528848,17.39578303629668,5.649842092993437,-4.81936372514462,-13.503440687095809,-20.143859948017155,-24.71760562223584,-27.391641930033384,bona-fide
0.2387732621551145,170.02808156638343,61.43213436533223,0.01746855945121951,78.59031514792574,24.97692264558315,242.60670731707316,177.86694337184414,-655.0091021126084,82.17246640804612,75.91303606737428,66.09665564216827,53.571619266759576,39.38487387967702,24.66476786243443,10.4996932086368,-2.171697592503303,-12.645281497956185,-20.501974308542536,-25.61996544197937,-28.15027377152099,bona-fide
0.2727336412638827,202.33427863033293,84.69857360931651,0.02322486139112903,0.5524856552121851,25.67593402223459,235.13104838709677,278.1634209108915,-833.7489921570422,64.80775000622259,59.54431162248717,51.353301522827714,41.01914002150826,29.48116984071368,17.709553942136015,6.586811661707326,-3.1867430840871123,-11.151279073221376,-17.10467397484317,-21.08149650568956,-23.302557955022866,bona-fide
0.3230623346041352,173.70461534683184,81.3589667439001,0.018564453125,79.84255660668299,23.200034252987816,202.96875,208.37946382566278,-576.907378985952,73.5595960414522,67.6802346641231,59.29560906061765,49.11263739319729,37.53365637809027,25.260596401872316,13.169117179345118,1.9301510625600473,-7.949429461637198,-16.029989878545564,-22.07453065833196,-26.09354930625251,bona-fide
0.3164688046411573,173.77520706135203,68.47312540732162,0.01928453947368421,179.23764918235284,24.118988229912546,216.44736842105263,200.62172436541928,-548.4480665827717,67.78571611217448,62.892356035197174,55.63631255198903,46.55516097564967,36.07142097167866,24.816668095666884,13.527825789667705,2.8265951228084227,-6.762910975313526,-14.791420839873435,-20.98271617474129,-25.255361837541457,bona-fide
0.2729872014550889,195.65511093151946,78.39338402794554,0.021780031536697247,3.552746467994016,24.58767586436644,243.33428899082568,222.9806429824065,-727.0710935752518,73.4698952150029,67.15739499397594,57.796230219862316,46.19969851888044,33.15604464251941,19.688885626600754,6.818942785731775,-4.661390556773804,-14.149896538953522,-21.26644663795633,-25.93315548653175,-28.30641173283795,bona-fide
