chroma,centroid,bandwidth,zcr,energy,contrast,rolloff,pitch,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
0.30258417915595753,186.82273788730376,53.65932834684414,0.022816975911458332,5.467267146548239,24.74151230946929,222.08658854166666,228.79821562169332,-727.8303185808336,71.8544902381882,66.37574878505099,57.80958220970938,46.922246649546956,34.639207532928246,21.93003314383051,9.697904388913274,-1.310203620336668,-10.56203523795192,-17.7631686737534,-22.846784681642706,-25.936857486225836,bona-fide
0.31217318299143865,185.28249966407094,67.12134641372997,0.02158203125,3.223490654103488,24.0932908432361,217.4278846153846,258.71965437852793,-740.9472727743653,72.24936096340744,66.7309129903954,58.08358618757636,47.05898853600925,34.574772032525,21.606527636628062,9.080701792275603,-2.2164393561010223,-11.70275407937407,-19.031580775160904,-24.090862556268917,-26.97536263209642,bona-fide
0.3019117735585494,202.82349532184216,52.06886451908518,0.025,1.919226097404177,25.825125463453485,236.02678571428572,272.13712007943593,-783.2997816120761,61.94182818266071,57.186213914293205,49.72499718505148,40.193526366152554,29.367949735680387,18.074059423769427,7.0969670758312375,-2.8955207418357527,-11.406213974877662,-18.133622059585555,-22.969021820454916,-25.970259183823146,bona-fide
0.3033973685130382,202.35956229580262,55.145916409801195,0.02499787703804348,8.342136671902152,25.48603754111893,237.205615942029,274.698021933832,-712.681028255928,64.23656016294454,58.917581107619164,50.63510557019035,40.175757361130294,28.482571688597123,16.530737859514744,5.208604823026549,-4.7772306529593545,-12.959549981298732,-19.125472216284418,-23.291673125202806,-25.649838890127842,bona-fide
0.46008675664662846,197.57046655328105,180.6683670487935,0.01774796195652174,0.02291690051303599,20.58752504460914,252.37771739130434,172.01723500832,-945.015335504445,100.53417884741307,86.80795981993806,76.66676212058056,63.91329313996052,50.08683574765236,35.30008687302392,20.753716047446154,7.30434621134086,-4.329183372843104,-13.810146957411757,-20.843201656668203,-25.382567245474117,bona-fide
0.28695146257746534,196.5271179433421,85.52948802853402,0.022186697345890412,4.184820594847313,24.064182749737753,232.87671232876713,220.87412274955526,-734.0863186402211,74.39941475032587,68.01610305575137,58.14668602757672,45.78399175099375,32.06535604846686,18.131815336583752,5.021294798168513,-6.415330261124177,-15.584089699863442,-22.19373591497523,-26.257790456412415,-28.045076632867392,bona-fide
0.3022601877635868,199.07472541212502,96.41500653386441,0.021773937136627907,1.761784810080233,25.214512279510004,266.9876453488372,209.79170926349445,-766.7126638976057,72.21526792253785,66.12481346685661,56.70725277868929,44.91138606764369,31.82540966931572,18.537618125367217,6.028489589246069,-4.911083868061322,-13.740782222544022,-20.20347856632026,-24.316066185472156,-26.316156404441497,bona-fide
0.257560055965298,202.73054236441476,51.04258921495755,0.025211588541666666,9.09799212057471,25.585567808859057,229.84375,271.50117435960186,-736.5082095144238,71.65961293990105,66.17285553679285,57.69253196555997,46.98106986925117,34.86256713944399,22.201873813232535,9.866577919712766,-1.377824463278085,-10.969036125921802,-18.576302205406623,-24.07685434961512,-27.53003793605121,bona-fide
0.33376606725397046,178.99472911513737,71.22903576841782,0.020453559027777776,18.82300172371323,24.334925501638253,227.09668803418805,190.59841337170715,-675.0219730288129,70.62385999333573,65.31149686953246,56.9870221740321,46.375497413631244,34.36474495293199,21.901708303113068,9.888112067989729,-0.9102526573573749,-9.92935520965726,-16.841263861894518,-21.555712887742725,-24.192616518561522,bona-fide
0.2979463655120671,178.26488143085197,63.024602259247565,0.020301231971153848,6.1295907551859425,24.431633376201646,228.56570512820514,190.00815042235118,-733.3613779964239,74.80701139390607,68.79679797260334,59.43192935684445,47.591981806195584,34.331660679009765,20.746047422204803,7.8440732029053155,-3.552135060529288,-12.871560112387382,-19.81898097012325,-24.362675798510324,-26.692106592777957,bona-fide
0.331677885916583,163.12147826996397,80.22902929192577,0.018469522165697673,25.475928035996827,26.820009158956825,208.57558139534885,185.84119070073768,-626.8945178927436,51.96427903960701,48.777757040678786,43.72604616914601,37.16985655495392,29.56188232126258,21.402676993191037,13.19418559560246,5.39642076138513,-1.6079865285554291,-7.538007744935931,-12.22560086281653,-15.61446683926719,bona-fide
0.2846002224613665,178.93719409743633,56.49704227423298,0.020424107142857143,3.638784510929388,25.241582982858855,224.25595238095238,215.57807881052736,-772.1485423177104,72.8228175155858,66.78164017621887,57.39091742211556,45.56328943425919,32.38845705974423,18.988069921583403,6.379321836148391,-4.631364660291624,-13.51110864947825,-20.016176021510947,-24.166068602712254,-26.18836893914645,bona-fide
0.3165189977050322,172.4206122794427,77.88989750060854,0.01908776519495413,23.459653395154685,25.644246544929782,226.6341743119266,187.02277978596587,-638.970279435497,60.52294156180523,56.384187450747426,49.842088969828275,41.39171502822743,31.65384447342505,21.313608226671093,11.055448822741683,1.5019445873198074,-6.836843049453577,-13.598571804324397,-18.585715137516857,-21.764345116828895,bona-fide
0.29211200195181686,174.7538188053332,77.36427032160442,0.0204586058624031,15.65730357067828,26.049588559492893,234.07218992248062,166.880857386323,-684.0915078987655,69.59077184522513,64.65447842904275,56.888051536216,46.92724556891365,35.55940242892701,23.638008681607676,11.994384498297356,1.3577943259484424,-7.706539701449559,-14.835161908059991,-19.877344663832673,-22.880719122125935,bona-fide
0.297251572907601,180.21333823277976,49.58163780748737,0.02198218368902439,14.784581064361257,26.018892884253752,216.6158536585366,234.43312319514544,-703.2627042766396,68.108053302979,63.16549781480816,55.39794142928052,45.45089462239665,34.11829778627968,22.25275973362395,10.674687278792323,0.09253182673359979,-8.956167136052057,-16.1371663065233,-21.32402152010918,-24.57760211852337,bona-fide
