chroma,centroid,bandwidth,zcr,energy,contrast,rolloff,pitch,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
0.23987349427741975,228.77504983102608,140.96020801985074,0.02379108297413793,9.391552583311622,24.317133243013927,277.7478448275862,242.6364990667957,-626.3310326930219,56.40970159202125,51.948884957961724,45.414575484880196,37.534928594324406,28.77252321049644,19.497567562427434,10.194510637996487,1.4180411285003443,-6.39443206609002,-12.996976365493369,-18.256848912703518,-22.084273809544243,bona-fide
0.24952680482666567,192.07272504937137,50.67628425581942,0.024280894886363636,407.08473930488,25.680149669316876,231.4189189189189,224.6738526433576,-555.9082620017218,68.71792193393385,63.90720248234508,56.33211688066574,46.59446774607692,35.429175622092245,23.627037651991262,11.961806560007672,1.1258570747008552,-8.322786095947684,-15.997737553707003,-21.700685153081125,-25.414402822437587,bona-fide
0.24578727442672862,207.85930748264653,49.76312923520442,0.026103909961401425,93.40875934776136,27.203670320484825,243.30092042755345,267.4959726771485,-606.7104848552119,58.13149085989095,53.85993751957161,47.1298140877693,38.47645389837694,28.561000201081978,18.099458112156327,7.791491007999043,-1.7423815422916555,-10.008782080112065,-16.67083498582211,-21.557604895721756,-24.654795044668344,bona-fide
0.2525396135623361,199.52974941567226,68.8159035607018,0.023293519631410256,25.66588811261437,26.144598893707663,227.46394230769232,261.5310546993813,-613.3465696272153,60.311229991748206,55.95986383206446,49.107594285007046,40.30583249188207,30.236569431263295,19.637989823720282,9.228174177686705,-0.3631491993842054,-8.646602735099444,-15.303621337784312,-20.193601812570154,-23.339460853785152,bona-fide
0.24025136534307104,200.61689160131868,63.42396591688163,0.025280522365196078,112.87245786209081,25.659266594144118,240.88541666666666,237.22214184735336,-560.7096826022928,66.5833758302916,62.045887754447755,55.02164640810416,46.070069822846534,35.74528770783247,24.63545201139742,13.392872500863465,2.667772980504084,-6.98965270600671,-15.167734923192034,-21.580677941730947,-26.065877024990495,bona-fide
0.25483793777547264,190.2611808825213,55.67906981991523,0.023517177693514645,340.44000390557,26.51542642781799,230.09283472803347,207.9433989158918,-538.5111964304155,69.02519277603092,64.29518504294987,56.82449419970408,47.1849479983758,36.08941722891602,24.318482889329218,12.644050180009362,1.7593060045947047,-7.7770263299663105,-15.576669609529041,-21.43562254957044,-25.326599807789254,bona-fide
0.2575439988025987,190.57351813732527,51.209159827778564,0.02299891108960177,49.443890556525176,26.579940558238306,219.5105088495575,244.1428643651663,-619.327982436351,61.992814065178095,57.62514834940201,50.739032618393296,41.87815221921685,31.717614640452418,20.992150575153783,10.421644190964871,0.6434375376280068,-7.8405743350199515,-14.696581640342657,-19.768957306995873,-23.068862423158162,bona-fide
0.3037545155407197,203.05362521415563,95.90592210458898,0.022247869318181818,2.21277705309494,24.288690880042626,255.11363636363637,223.10132169776344,-735.3422196120114,82.47769290695257,74.62228163421773,64.24024946116053,51.66571136348894,37.48715602483697,22.94401959883329,9.019888595490295,-3.3159701979624927,-13.326343946631305,-20.728027234331588,-25.41957243388551,-27.57599669704616,bona-fide
0.2664959081433463,213.782770938041,65.1135635633692,0.025618756403688523,36.41697475792039,26.185011598315768,250.0640368852459,274.33875239085694,-613.1373310186199,60.728162673192074,55.914033991270166,48.579596746846555,39.3880937168771,28.978273173069446,18.045604936944336,7.338238302605133,-2.4762737365365446,-10.907080390328634,-17.633779263766385,-22.489796878476486,-25.477224872623204,bona-fide
0.3199483991985574,207.11505963972985,67.51907420750629,0.02587458517699115,4.123059570456634,24.853986867365858,254.7013274336283,252.72859408563622,-736.962004718308,83.82179238774339,76.48106723363118,65.39534000864988,51.78111344680154,36.828160466545214,21.692481355790623,7.481903710460286,-4.884364766328241,-14.8153282285443,-22.060250070195877,-26.639655575884024,-28.7882772892577,bona-fide
0.32352510112586547,230.14167120461062,176.24197798940543,0.021669585129310345,3.490523128567362,23.287161001907172,277.7478448275862,225.17395983887582,-679.9794684466905,68.55721597903987,60.95913089565471,52.56135746316131,43.117075637714706,32.44582046962719,21.50977558151848,10.863623597744336,1.1472347911281844,-7.051918391518965,-13.652779135177953,-18.567711764224228,-21.798952691328967,bona-fide
